ID,Date,Amount,Vendor,Description,Category,SubCategory,Person,PaymentMode,RecurrenceType,Notes,ImportSessionID
9490,2021-02-02,30,"IMPS OUTWARD ORG UPI To XXXXXX6552.wallet@paytm,REF NO","IMPS OUTWARD ORG UPI To XXXXXX6552.wallet@paytm,REF NO - 103465844970, NA","misc","","",UPI,onetime,"",
9488,2021-02-04,285,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101p55ra3k00ha7@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101p55ra3k00ha7@paytm,REF NO - 103610062344, breakfast","food","hotel","",UPI,onetime,"",
9489,2021-02-04,48,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101p55ra3k00ha7@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101p55ra3k00ha7@paytm,REF NO - 103611184629, breakfast","food","hotel","",UPI,onetime,"",
9484,2021-02-05,595,"IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO","IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO - 103719147609, Note","food","hotel","",UPI,onetime,"",
9485,2021-02-05,1500,"IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO","IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO - XXXXXXXX6177, house expense gpay","house-monthly","","",UPI,onetime,"",
9486,2021-02-05,5000,"IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO","IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO - XXXXXXXX5563, vinutha monthly expense","vinutha-monthly expense","","",UPI,onetime,"",
9487,2021-02-05,24000,"House Monthly expense","House Monthly expense","house-monthly","","",Cash,onetime,"",
9474,2021-02-07,66,"IMPS OUTWARD ORG UPI To qXXXX9882@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX9882@ybl,REF NO - 103810243030, eggs","food","eggs","",UPI,onetime,"",
9475,2021-02-07,233,"IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO","IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO - 103812030322, Note","food","hotel","",UPI,onetime,"",
9476,2021-02-07,1000,"IMPS OUTWARD ORG UPI To qXXXX7289@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX7289@ybl,REF NO - 103818379605, petrol","petrol-diesel","4 wheeler","",UPI,onetime,"",
9477,2021-02-07,3245,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101j8y6un2mi3n7@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101j8y6un2mi3n7@paytm,REF NO - 103818200461, vikram hospital","medical","hospital","Mother",UPI,onetime,"",
9478,2021-02-07,70,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX0567@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX0567@fbpe,REF NO - 103820489688, Verified Merchant","Travel","parking","",UPI,onetime,"",
9479,2021-02-07,496,"IMPS OUTWARD ORG UPI To upiswiggy@icici,REF NO","IMPS OUTWARD ORG UPI To upiswiggy@icici,REF NO - XXXXXXXX4954, breakfast","food","hotel","",UPI,onetime,"",
9480,2021-02-07,200,"IMPS OUTWARD ORG UPI To sreenivasanramappa@okicici,REF NO","IMPS OUTWARD ORG UPI To sreenivasanramappa@okicici,REF NO - XXXXXXXX8974, doctor","medical","doctor","Seenu",UPI,onetime,"",
9481,2021-02-07,557,"IMPS OUTWARD ORG UPI To qXXXX4463@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX4463@ybl,REF NO - 103912425970, medicines","medical","medicines","Seenu",UPI,onetime,"",
9482,2021-02-07,80,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101svsy2sm6qfq5@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101svsy2sm6qfq5@paytm,REF NO - 103913181782, juice","food","hotel","",UPI,onetime,"",
9483,2021-02-07,1179,"Airtel Bill","Airtel Bill","mobile-telephone","","Family",UPI,onetime,"",
9473,2021-02-09,2926.58,"Payment for Credit Card No. 4304XXX3XXXX8376 SRINIVAS,K C","Payment for Credit Card No. 4304XXX3XXXX8376 SRINIVAS,K C","creditcard","","",UPI,onetime,"",
9472,2021-02-10,55610,"Payment for Credit Card No. 4304XXX3XXXX8376 SRINIVAS K C","Payment for Credit Card No. 4304XXX3XXXX8376 SRINIVAS K C","creditcard","","",UPI,onetime,"",
9462,2021-02-14,240,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX4241@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX4241@fbpe,REF NO - 104410028945, Pay To ASHA SWEET CENTER","food","sweets","",UPI,onetime,"",
9463,2021-02-14,186,"IMPS OUTWARD ORG UPI To flipkart.payu@axisbank,REF NO","IMPS OUTWARD ORG UPI To flipkart.payu@axisbank,REF NO - XXXXXXXX4677, UPI Transaction for PZT2102131247PNB5L01","purchase","","",UPI,onetime,"",
9464,2021-02-14,2842,"IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO","IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO - 104418067045, medicines","medical","medicines","Mother",UPI,onetime,"",
9465,2021-02-14,850,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101exxm0f6gzz3g@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101exxm0f6gzz3g@paytm,REF NO - 104511061992, mutton","food","mutton","",UPI,onetime,"",
9466,2021-02-14,480,"IMPS OUTWARD ORG UPI To gpay -XXXXXXX3131@okbizaxis,REF NO","IMPS OUTWARD ORG UPI To gpay -XXXXXXX3131@okbizaxis,REF NO - 104523010553, medicines","medical","medicines","Father",UPI,onetime,"",
9467,2021-02-14,235,"IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO","IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO - 104610122627, Verified Merchant","medical","medicines","Seenu",UPI,onetime,"",
9468,2021-02-14,90,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101nt4c7vao0yns@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101nt4c7vao0yns@paytm,REF NO - 104610203584, yelnir","food","yelnir","",UPI,onetime,"",
9469,2021-02-14,550,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101duqw2tisb4zz@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101duqw2tisb4zz@paytm,REF NO - 104610253923, fruits","food","fruits","",UPI,onetime,"",
9470,2021-02-14,54,"IMPS OUTWARD ORG UPI To indraprastha.XXXX4721@hdfcbank,REF NO","IMPS OUTWARD ORG UPI To indraprastha.XXXX4721@hdfcbank,REF NO - 104610295747, breakfast","food","hotel","",UPI,onetime,"",
9471,2021-02-14,85,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101ccnf3tu4m9gi@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101ccnf3tu4m9gi@paytm,REF NO - 104619125155, plum caje","food","bakery","",UPI,onetime,"",
9461,2021-02-15,432,"IMPS OUTWARD ORG UPI To swiggyupi@axisbank,REF NO","IMPS OUTWARD ORG UPI To swiggyupi@axisbank,REF NO - XXXXXXXX0091, Swiggy Order Id 96523531796","food","hotel","",UPI,onetime,"",
9460,2021-02-16,505,"IMPS OUTWARD ORG UPI To b1upi@axisbank,REF NO","IMPS OUTWARD ORG UPI To b1upi@axisbank,REF NO - 104812805247, WaterBoardBangaloreBill","water-bill","","",UPI,onetime,"",
9459,2021-02-17,7758.75,"INSURANCE 30000000000209626","INSURANCE 30000000000209626 - LIFE INSURANCE - PREMIUM","child-insurance","","",UPI,onetime,"",
9457,2021-02-18,220,"IMPS OUTWARD ORG UPI To amzn00XX2XXX72@apl,REF NO","IMPS OUTWARD ORG UPI To amzn00XX2XXX72@apl,REF NO - 105019170343, butter","food","dairy","",UPI,onetime,"",
9458,2021-02-18,138,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0115xa9mnz2bh6@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0115xa9mnz2bh6@paytm,REF NO - 105019238731, bakery","food","bakery","",UPI,onetime,"",
9448,2021-02-21,670.54,"IMPS OUTWARD ORG UPI To reliancesmart.XXXX6232@hdfcbank,REF NO","IMPS OUTWARD ORG UPI To reliancesmart.XXXX6232@hdfcbank,REF NO - 105209310099, grocerirs","food","groceries","",UPI,onetime,"",
9449,2021-02-21,86,"IMPS OUTWARD ORG UPI To fcbizjibog1@freecharge,REF NO","IMPS OUTWARD ORG UPI To fcbizjibog1@freecharge,REF NO - 105209364127, vegetables","food","vegetables","",UPI,onetime,"",
9450,2021-02-21,220,"IMPS OUTWARD ORG UPI To srinivasvj742@okhdfcbank,REF NO","IMPS OUTWARD ORG UPI To srinivasvj742@okhdfcbank,REF NO - 105210471027, chicken","food","chicken","",UPI,onetime,"",
9451,2021-02-21,350,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101exxm0f6gzz3g@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101exxm0f6gzz3g@paytm,REF NO - 105210489961, mutton","food","mutton","",UPI,onetime,"",
9452,2021-02-21,1800,"IMPS OUTWARD ORG UPI To cynthiaravi45@okaxis,REF NO","IMPS OUTWARD ORG UPI To cynthiaravi45@okaxis,REF NO - 105213108029, school clothes","Education","clothes","",UPI,onetime,"",
9453,2021-02-21,1000,"IMPS OUTWARD ORG UPI To gpay -XXXXXXX5577@okbizaxis,REF NO","IMPS OUTWARD ORG UPI To gpay -XXXXXXX5577@okbizaxis,REF NO - 105220051588, shoes","Education","shoes","",UPI,onetime,"",
9454,2021-02-21,1335,"IMPS OUTWARD ORG UPI To manakmewa@sbi,REF NO","IMPS OUTWARD ORG UPI To manakmewa@sbi,REF NO - XXXXXXXX8588, manak mewa","food","dry fruits","",UPI,onetime,"",
9455,2021-02-21,60,"IMPS OUTWARD ORG UPI To gpay -XXXXXXX4984@okbizaxis,REF NO","IMPS OUTWARD ORG UPI To gpay -XXXXXXX4984@okbizaxis,REF NO - 105220290820, corn","food","vegetables","",UPI,onetime,"",
9456,2021-02-21,239,"IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO","IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO - 105310092650, Verified Merchant","medical","medicines","Seenu",UPI,onetime,"",
9446,2021-02-22,492,"IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO","IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO - 105409079432, Verified Merchant","medical","medicines","Seenu",UPI,onetime,"",
9447,2021-02-22,1000,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101tr0j49ttcdyo@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101tr0j49ttcdyo@paytm,REF NO - 105421141818, petrol","petrol-diesel","4 wheeler","",UPI,onetime,"",
9445,2021-02-24,295,"IMPS OUTWARD ORG UPI To swiggyupi@axisbank,REF NO","IMPS OUTWARD ORG UPI To swiggyupi@axisbank,REF NO - XXXXXXXX7229, Swiggy Order Id 97302899023","food","hotel","",UPI,onetime,"",
9444,2021-02-25,1796,"IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO","IMPS OUTWARD ORG UPI To bharatpeXXXXXXX9501@yesbankltd,REF NO - 105712269023, Verified Merchant","medical","medicines","Mother",UPI,onetime,"",
9438,2021-02-28,15000,"IMPS OUTWARD ORG IMPS TO XXXXXXXXX0012","IMPS OUTWARD ORG IMPS TO XXXXXXXXX0012 - CANARA BANK REF NO:-105814190543 Education","Education","","",UPI,onetime,"",
9439,2021-02-28,15000,"IMPS OUTWARD ORG IMPS TO XXXXXXXXX0012","IMPS OUTWARD ORG IMPS TO XXXXXXXXX0012 - CANARA BANK REF NO:-105814200390 Education -VENKAT INTERNATION P","Education","","",UPI,onetime,"",
9440,2021-02-28,750,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011o4lgxs453y8@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011o4lgxs453y8@paytm,REF NO - 105820445386, fruits","food","fruits","",UPI,onetime,"",
9441,2021-02-28,70,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0111ep4x4knpgn@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0111ep4x4knpgn@paytm,REF NO - 105820083113, masalapuri","food","chats","",UPI,onetime,"",
9442,2021-02-28,70,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101taslfuo5zl0p@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101taslfuo5zl0p@paytm,REF NO - 105821397279, idli batter","food","batter","",UPI,onetime,"",
9443,2021-02-28,2044,"chicken","chicken","food","hotel","Family",UPI,onetime,"",
9432,2021-03-01,6000,"IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO","IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO - XXXXXXXX2830, house expenses","house-monthly","","",UPI,onetime,"",
9433,2021-03-01,24000,"House Monthly expense","House Monthly expense","house-monthly","","",Cash,onetime,"",
9434,2021-03-01,5000,"IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO","IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO - XXXXXXXX4664, monthly expense","vinutha-monthly expense","","",UPI,onetime,"",
9435,2021-03-01,41599.01,"Payment for Credit Card No. 4304XXX3XXXX8376 SRINIVAS K C","Payment for Credit Card No. 4304XXX3XXXX8376 SRINIVAS K C","creditcard","","",UPI,onetime,"",
9436,2021-03-01,5000,"IMPS OUTWARD ORG UPI To rajukatwa658@okaxis,REF NO","IMPS OUTWARD ORG UPI To rajukatwa658@okaxis,REF NO - 106117032406, for treatment","donation","","",UPI,onetime,"",
9437,2021-03-01,1000,"IMPS OUTWARD ORG UPI To add -money@paytm,REF NO","IMPS OUTWARD ORG UPI To add -money@paytm,REF NO - XXXXXXXX4495, Oid12951131878@Add Money to Wallet","personal","paytm","",UPI,onetime,"",
9427,2021-03-03,100,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX8437@icici,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX8437@icici,REF NO - 106313286804, Verified Merchant","food","","",UPI,onetime,"",
9428,2021-03-03,275,"IMPS OUTWARD ORG UPI To qXXXX3950@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX3950@ybl,REF NO - 106313327855, soaps","house-monthly","soaps","",UPI,onetime,"",
9429,2021-03-03,120,"IMPS OUTWARD ORG UPI To qXXXX3950@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX3950@ybl,REF NO - 106313335977, chocolate","food","choclates","",UPI,onetime,"",
9430,2021-03-03,340,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXXX1131sld6xqzoq@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXXX1131sld6xqzoq@paytm,REF NO - 106313419106, masks","clothes","","",UPI,onetime,"",
9431,2021-03-03,891,"IMPS OUTWARD ORG UPI To dominospizzaonline@paytm,REF NO","IMPS OUTWARD ORG UPI To dominospizzaonline@paytm,REF NO - XXXXXXXX1938, pizza","food","hotel","",UPI,onetime,"",
9426,2021-03-04,150,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011f9qqiyzzv1v@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011f9qqiyzzv1v@paytm,REF NO - 106412366750, dry cleaning","clothes","","",UPI,onetime,"",
9420,2021-03-07,342,"IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO","IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO - 106612362291, UPI","food","hotel","",UPI,onetime,"",
9421,2021-03-07,8999,"IMPS OUTWARD ORG UPI To amazon@apl,REF NO","IMPS OUTWARD ORG UPI To amazon@apl,REF NO - XXXXXXXX0185, You are paying for an Amazon order","purchase","amkette android box","",UPI,onetime,"",
9422,2021-03-07,100,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0116bn0680ps8q@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0116bn0680ps8q@paytm,REF NO - 106619263691, pens","stationary","","",UPI,onetime,"",
9423,2021-03-07,972,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101bd4jf3f8eo10@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101bd4jf3f8eo10@paytm,REF NO - 106619449547, medicines","medical","medicines","Mother",UPI,onetime,"",
9424,2021-03-07,20,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101bd4jf3f8eo10@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101bd4jf3f8eo10@paytm,REF NO - 106619479556, medicine","medical","medicines","Seenu",UPI,onetime,"",
9425,2021-03-07,1179,"Airtel Bill","Airtel Bill","mobile-telephone","","Family",UPI,onetime,"",
9419,2021-03-08,432,"IMPS OUTWARD ORG UPI To upiswiggy@icici,REF NO","IMPS OUTWARD ORG UPI To upiswiggy@icici,REF NO - XXXXXXXX7974, breakfast","food","hotel","",UPI,onetime,"",
9418,2021-03-09,112,"IMPS OUTWARD ORG UPI To gpay -XXXXXXX5074@okbizaxis,REF NO","IMPS OUTWARD ORG UPI To gpay -XXXXXXX5074@okbizaxis,REF NO - 106910170179, UPI","medical","medicines","Seenu",UPI,onetime,"",
9417,2021-03-10,122,"IMPS OUTWARD ORG UPI To gpay -XXXXXXX4285@okbizaxis,REF NO","IMPS OUTWARD ORG UPI To gpay -XXXXXXX4285@okbizaxis,REF NO - 107018275658, ola cab","Travel","","",UPI,onetime,"",
9416,2021-03-11,690,"IMPS OUTWARD ORG UPI To amazon@apl,REF NO","IMPS OUTWARD ORG UPI To amazon@apl,REF NO - XXXXXXXX9210, You are paying for an Amazon order","purchase","","",UPI,onetime,"",
9411,2021-03-14,309,"IMPS OUTWARD ORG UPI To qXXXX0166@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX0166@ybl,REF NO - 107221337986, manchury","food","hotel","",UPI,onetime,"",
9412,2021-03-14,419,"IMPS OUTWARD ORG UPI To qXXXX0166@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX0166@ybl,REF NO - 107221413188, dinner","food","hotel","",UPI,onetime,"",
9413,2021-03-14,36,"IMPS OUTWARD ORG UPI To dunzo.payu@axisbank,REF NO","IMPS OUTWARD ORG UPI To dunzo.payu@axisbank,REF NO - XXXXXXXX7601, UPI","Travel","","",UPI,onetime,"",
9414,2021-03-14,705,"IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO","IMPS OUTWARD ORG UPI To dunzo1.payu@indus,REF NO - 107313343835, UPI","food","hotel","",UPI,onetime,"",
9415,2021-03-14,250,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1018djb6b5nawmz@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1018djb6b5nawmz@paytm,REF NO - 107317370126, hair cut","personal","haircut","",UPI,onetime,"",
9407,2021-03-15,420,"IMPS OUTWARD ORG UPI To worldline.XXXXXXXXXXX2677@barodampay,REF NO","IMPS OUTWARD ORG UPI To worldline.XXXXXXXXXXX2677@barodampay,REF NO - 107509250337, medical tests","medical","tests","Mother",UPI,onetime,"",
9408,2021-03-15,109,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX5862@icici,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX5862@icici,REF NO - 107520493654, Verified Merchant","medical","medicines","Seenu",UPI,onetime,"",
9409,2021-03-15,110,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2197@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2197@fbpe,REF NO - 107521197677, Verified Merchant","food","","",UPI,onetime,"",
9410,2021-03-15,345,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0114k3w9072z1n@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXXX0114k3w9072z1n@paytm,REF NO - 107521460921, ice cream","food","icecream","",UPI,onetime,"",
9405,2021-03-16,640,"IMPS OUTWARD ORG UPI To srinivasvj742@okhdfcbank,REF NO","IMPS OUTWARD ORG UPI To srinivasvj742@okhdfcbank,REF NO - 107609402091, chicken","food","chicken","",UPI,onetime,"",
9406,2021-03-16,5100,"IMPS OUTWARD ORG UPI To milaap.payu@hdfcbank,REF NO","IMPS OUTWARD ORG UPI To milaap.payu@hdfcbank,REF NO - XXXXXXXX6204, UPI","donation","","",UPI,onetime,"",
9403,2021-03-17,10000,"IMPS OUTWARD ORG IMPS TO XXXXXXXXX0012","IMPS OUTWARD ORG IMPS TO XXXXXXXXX0012 - CANARA BANK REF NO:-107709129220 Education -VENKAT INTERNATION P","Education","","",UPI,onetime,"",
9404,2021-03-17,7758.75,"INSURANCE 30000000000209626","INSURANCE 30000000000209626 - LIFE INSURANCE - PREMIUM","child-insurance","","",UPI,onetime,"",
9401,2021-03-19,90,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011o4lgxs453y8@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011o4lgxs453y8@paytm,REF NO - 107921429172, grapes","food","fruits","",UPI,onetime,"",
9402,2021-03-19,415,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX3235@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX3235@fbpe,REF NO - 107921483467, Verified Merchant","food","fruits","",UPI,onetime,"",
9398,2021-03-21,1050,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101exxm0f6gzz3g@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101exxm0f6gzz3g@paytm,REF NO - 108011464376, mutton","food","mutton","",UPI,onetime,"",
9399,2021-03-21,19000,"Upanayam","Upanayam - Prakruthi Function Hall Adv (to collect back the amount from Prakruthi - pending)","functions","kishan upanayam","",UPI,onetime,"",
9400,2021-03-21,574,"IMPS OUTWARD ORG UPI To gpay -XXXXXXX9601@okbizaxis,REF NO","IMPS OUTWARD ORG UPI To gpay -XXXXXXX9601@okbizaxis,REF NO - 108021480510, medicines","medical","medicines","Mother",UPI,onetime,"",
9397,2021-03-24,875,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2195@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2195@fbpe,REF NO - 108422001294, Verified Merchant","medical","medicines","Mother",UPI,onetime,"",
9391,2021-03-28,157,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101q9cbj03iour4@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101q9cbj03iour4@paytm,REF NO - 108610141837, breakfast","food","hotel","",UPI,onetime,"",
9392,2021-03-28,379,"IMPS OUTWARD ORG UPI To airtelin.rzp@icici,REF NO","IMPS OUTWARD ORG UPI To airtelin.rzp@icici,REF NO - XXXXXXXX2374, BhartiAirtelLimitedKKPrepaid153","mobile-telephone","","Family",UPI,onetime,"",
9393,2021-03-28,599,"IMPS OUTWARD ORG UPI To vilprepkar@paytm,REF NO","IMPS OUTWARD ORG UPI To vilprepkar@paytm,REF NO - XXXXXXXX0892, OidViAppPRE5065XXX4XXXX51711@VodafoneIdeaLtd","mobile-telephone","","Family",UPI,onetime,"",
9394,2021-03-28,309,"IMPS OUTWARD ORG UPI To qXXXX0166@ybl,REF NO","IMPS OUTWARD ORG UPI To qXXXX0166@ybl,REF NO - 108721165321, manchury","food","hotel","",UPI,onetime,"",
9395,2021-03-28,105,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101xaz5jla9lhjq@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXX0101xaz5jla9lhjq@paytm,REF NO - 108809247530, pooja material","pooja","","",UPI,onetime,"",
9396,2021-03-28,4000,"IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO","IMPS OUTWARD ORG UPI To vinuthakabadi@okicici,REF NO - XXXXXXXX4575, UPI","vinutha-expenses","","",UPI,onetime,"",
9387,2021-03-29,699,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011tynjy2zzpsm@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011tynjy2zzpsm@paytm,REF NO - 108911125836, medicines","medical","medicines","Mother",UPI,onetime,"",
9388,2021-03-29,661,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2195@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2195@fbpe,REF NO - 108920022528, Verified Merchant","medical","medicines","Mother",UPI,onetime,"",
9389,2021-03-29,490,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011hqcypt7fxov@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011hqcypt7fxov@paytm,REF NO - 108921111485, fruits","food","fruits","",UPI,onetime,"",
9390,2021-03-29,180,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011rc6cy8ajy8u@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011rc6cy8ajy8u@paytm,REF NO - 108921227564, bakery","food","bakery","",UPI,onetime,"",
9378,2021-04-01,930,"IMPS OUTWARD ORG UPI To harish3103@upi,REF NO","IMPS OUTWARD ORG UPI To harish3103@upi,REF NO - 109113276705, medical tests","medical","tests","Mother",UPI,onetime,"",
9379,2021-04-01,10000,"ATM WITHDRAWAL SUBJECT: NFSATM 01APR0846 Card No.: 5181XXX0XXXX7609 of SRINIVAS K C 01APR21 Ref: 109114008182 +RPC LO 5TH MN VIJNGRBENGALURU KAIN","ATM WITHDRAWAL SUBJECT: NFSATM 01APR0846 Card No.: 5181XXX0XXXX7609 of SRINIVAS K C 01APR21 Ref: 109114008182 +RPC LO 5TH MN VIJNGRBENGALURU KAIN","bnk-withdraw","cash","",UPI,onetime,"",
9380,2021-04-01,10000,"ATM WITHDRAWAL SUBJECT: NFSATM 01APR0848 Card No.: 5181XXX0XXXX7609 of SRINIVAS K C 01APR21 Ref: 109114008183 +RPC LO 5TH MN VIJNGRBENGALURU KAIN","ATM WITHDRAWAL SUBJECT: NFSATM 01APR0848 Card No.: 5181XXX0XXXX7609 of SRINIVAS K C 01APR21 Ref: 109114008183 +RPC LO 5TH MN VIJNGRBENGALURU KAIN","bnk-withdraw","cash","",UPI,onetime,"",
9381,2021-04-01,35,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2097@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2097@fbpe,REF NO - 109210357227, Verified Merchant","food","","",UPI,onetime,"",
9382,2021-04-01,60,"IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2097@fbpe,REF NO","IMPS OUTWARD ORG UPI To bharatpe.XXXXXX2097@fbpe,REF NO - 109210374891, Verified Merchant","food","","",UPI,onetime,"",
9383,2021-04-01,105,"IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011rc6cy8ajy8u@paytm,REF NO","IMPS OUTWARD ORG UPI To paytmqrXXXXXXXXX1011rc6cy8ajy8u@paytm,REF NO - 109210485377, chips","food","snacks","",UPI,onetime,"",
